CLS,SUBCLS,IN,RXCUI,NAME,TTY
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566853,benazepril hydrochloride 2.5 MG / spironolactone 20 MG Chewable Tablet,SCD
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566862,benazepril hydrochloride 5 MG / spironolactone 40 MG Chewable Tablet,SCD
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566866,benazepril hydrochloride 10 MG / spironolactone 80 MG Chewable Tablet,SCD
antihypertensive,Aldosterone receptor blockers,spironolactone ,313096,spironolactone 25 MG Oral Tablet,SCD
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566847,spironolactone 20 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566861,spironolactone 40 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566865,spironolactone 80 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,316727,spironolactone 100 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,316728,spironolactone 25 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,317508,spironolactone 50 MG,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,360518,spironolactone 1 MG/ML,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,360519,spironolactone 2 MG/ML,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,360520,spironolactone 5 MG/ML,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,360521,spironolactone 10 MG/ML,SCDC
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566852,benazepril / spironolactone Chewable Tablet,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,370639,hydrochlorothiazide / spironolactone Oral Tablet,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,373944,furosemide / spironolactone Oral Capsule,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,373946,spironolactone Oral Tablet,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,373948,hydroflumethiazide / spironolactone Oral Tablet,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,379251,spironolactone Oral Suspension,SCDF
antihypertensive,Aldosterone receptor blockers,spironolactone ,1161121,spironolactone Oral Liquid Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1161122,spironolactone Oral Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1161123,spironolactone Pill,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1161124,spironolactone Topical Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1162146,hydrochlorothiazide / spironolactone Oral Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1162147,hydrochlorothiazide / spironolactone Pill,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1162708,furosemide / spironolactone Oral Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1162709,furosemide / spironolactone Pill,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1164019,hydroflumethiazide / spironolactone Oral Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,1164020,hydroflumethiazide / spironolactone Pill,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566849,benazepril / spironolactone Oral Product,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566850,benazepril / spironolactone Pill,SCDG
antihypertensive,Aldosterone receptor blockers,spironolactone ,2566851,benazepril / spironolactone Chewable Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1202,atenolol,IN
antihypertensive,Beta Blockers,atenolol ,1008198,atenolol / chlorthalidone / hydralazine,MIN
antihypertensive,Beta Blockers,atenolol ,151195,atenolol / chlorthalidone,MIN
antihypertensive,Beta Blockers,atenolol ,153153,atenolol / bendroflumethiazide,MIN
antihypertensive,Beta Blockers,atenolol ,153154,amiloride / atenolol / hydrochlorothiazide,MIN
antihypertensive,Beta Blockers,atenolol ,392475,atenolol / nifedipine,MIN
antihypertensive,Beta Blockers,atenolol ,150750,atenolol 25 MG Oral Tablet [Tenormin],SBD
antihypertensive,Beta Blockers,atenolol ,152414,atenolol 50 MG Oral Tablet [Tenormin],SBD
antihypertensive,Beta Blockers,atenolol ,201322,atenolol 100 MG Oral Tablet [Tenormin],SBD
antihypertensive,Beta Blockers,atenolol ,746023,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet [Tenoretic],SBD
antihypertensive,Beta Blockers,atenolol ,746030,atenolol 50 MG / chlorthalidone 25 MG Oral Tablet [Tenoretic],SBD
antihypertensive,Beta Blockers,atenolol ,564787,atenolol 25 MG [Tenormin],SBDC
antihypertensive,Beta Blockers,atenolol ,564981,atenolol 50 MG [Tenormin],SBDC
antihypertensive,Beta Blockers,atenolol ,565804,atenolol 100 MG [Tenormin],SBDC
antihypertensive,Beta Blockers,atenolol ,746021,atenolol 100 MG / chlorthalidone 25 MG [Tenoretic],SBDC
antihypertensive,Beta Blockers,atenolol ,746028,atenolol 50 MG / chlorthalidone 25 MG [Tenoretic],SBDC
antihypertensive,Beta Blockers,atenolol ,367659,atenolol Oral Tablet [Tenormin],SBDF
antihypertensive,Beta Blockers,atenolol ,746022,atenolol / chlorthalidone Oral Tablet [Tenoretic],SBDF
antihypertensive,Beta Blockers,atenolol ,1182013,Tenoretic Oral Product,SBDG
antihypertensive,Beta Blockers,atenolol ,1182014,Tenoretic Pill,SBDG
antihypertensive,Beta Blockers,atenolol ,1182019,Tenormin Oral Product,SBDG
antihypertensive,Beta Blockers,atenolol ,1182020,Tenormin Pill,SBDG
antihypertensive,Beta Blockers,atenolol ,104308,atenolol 0.5 MG/ML Injectable Solution,SCD
antihypertensive,Beta Blockers,atenolol ,152916,atenolol 50 MG / chlorthalidone 12.5 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,153155,atenolol 25 MG / bendroflumethiazide 1.25 MG Oral Capsule,SCD
antihypertensive,Beta Blockers,atenolol ,197379,atenolol 100 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,197380,atenolol 25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,197381,atenolol 50 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,197382,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,197383,atenolol 50 MG / chlorthalidone 25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,atenolol ,393275,atenolol 50 MG / nifedipine 20 MG Extended Release Oral Capsule,SCD
antihypertensive,Beta Blockers,atenolol ,755528,atenolol 5 MG/ML Oral Solution,SCD
antihypertensive,Beta Blockers,atenolol ,977920,amiloride hydrochloride 2.5 MG / atenolol 50 MG / hydrochlorothiazide 25 MG Oral Capsule,SCD
antihypertensive,Beta Blockers,atenolol ,315435,atenolol 0.5 MG/ML,SCDC
antihypertensive,Beta Blockers,atenolol ,315436,atenolol 100 MG,SCDC
antihypertensive,Beta Blockers,atenolol ,315437,atenolol 25 MG,SCDC
antihypertensive,Beta Blockers,atenolol ,315438,atenolol 50 MG,SCDC
antihypertensive,Beta Blockers,atenolol ,331133,atenolol 5 MG/ML,SCDC
antihypertensive,Beta Blockers,atenolol ,370619,atenolol Oral Tablet,SCDF
antihypertensive,Beta Blockers,atenolol ,370620,atenolol / chlorthalidone Oral Tablet,SCDF
antihypertensive,Beta Blockers,atenolol ,370960,atenolol Injectable Solution,SCDF
antihypertensive,Beta Blockers,atenolol ,379257,amiloride / atenolol / hydrochlorothiazide Oral Capsule,SCDF
antihypertensive,Beta Blockers,atenolol ,385565,atenolol / bendroflumethiazide Oral Capsule,SCDF
antihypertensive,Beta Blockers,atenolol ,393276,atenolol / nifedipine Extended Release Oral Capsule,SCDF
antihypertensive,Beta Blockers,atenolol ,756436,atenolol Oral Solution,SCDF
antihypertensive,Beta Blockers,atenolol ,1151590,amiloride / atenolol / hydrochlorothiazide Oral Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1151591,amiloride / atenolol / hydrochlorothiazide Pill,SCDG
antihypertensive,Beta Blockers,atenolol ,1154366,atenolol / bendroflumethiazide Oral Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154367,atenolol / bendroflumethiazide Pill,SCDG
antihypertensive,Beta Blockers,atenolol ,1154370,atenolol / chlorthalidone Oral Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154371,atenolol / chlorthalidone Pill,SCDG
antihypertensive,Beta Blockers,atenolol ,1154374,atenolol / nifedipine Oral Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154375,atenolol / nifedipine Pill,SCDG
antihypertensive,Beta Blockers,atenolol ,1154376,atenolol Injectable Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154377,atenolol Oral Liquid Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154378,atenolol Oral Product,SCDG
antihypertensive,Beta Blockers,atenolol ,1154379,atenolol Pill,SCDG
antihypertensive,Beta Blockers,betaxolol ,1520,betaxolol,IN
antihypertensive,Beta Blockers,betaxolol ,1008103,betaxolol / pilocarpine,MIN
antihypertensive,Beta Blockers,betaxolol ,142144,betaxolol hydrochloride,PIN
antihypertensive,Beta Blockers,betaxolol ,213729,betaxolol 2.5 MG/ML Ophthalmic Suspension [Betoptic S],SBD
antihypertensive,Beta Blockers,betaxolol ,573587,betaxolol 2.5 MG/ML [Betoptic S],SBDC
antihypertensive,Beta Blockers,betaxolol ,91990,betaxolol Ophthalmic Suspension [Betoptic S],SBDF
antihypertensive,Beta Blockers,betaxolol ,1173615,Betoptic S Ophthalmic Product,SBDG
antihypertensive,Beta Blockers,betaxolol ,1297753,betaxolol hydrochloride 10 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,betaxolol ,1297757,betaxolol hydrochloride 20 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,betaxolol ,308719,betaxolol 2.5 MG/ML Ophthalmic Suspension,SCD
antihypertensive,Beta Blockers,betaxolol ,308720,betaxolol 5 MG/ML Ophthalmic Solution,SCD
antihypertensive,Beta Blockers,betaxolol ,1297752,betaxolol hydrochloride 10 MG,SCDC
antihypertensive,Beta Blockers,betaxolol ,1297756,betaxolol hydrochloride 20 MG,SCDC
antihypertensive,Beta Blockers,betaxolol ,329586,betaxolol 2.5 MG/ML,SCDC
antihypertensive,Beta Blockers,betaxolol ,329587,betaxolol 5 MG/ML,SCDC
antihypertensive,Beta Blockers,betaxolol ,371065,betaxolol Oral Tablet,SCDF
antihypertensive,Beta Blockers,betaxolol ,377437,betaxolol Ophthalmic Solution,SCDF
antihypertensive,Beta Blockers,betaxolol ,379140,betaxolol Ophthalmic Suspension,SCDF
antihypertensive,Beta Blockers,betaxolol ,1153806,betaxolol Ophthalmic Product,SCDG
antihypertensive,Beta Blockers,betaxolol ,1153807,betaxolol Oral Product,SCDG
antihypertensive,Beta Blockers,betaxolol ,1153808,betaxolol Pill,SCDG
antihypertensive,Beta Blockers,bisoprolol ,19484,bisoprolol,IN
antihypertensive,Beta Blockers,bisoprolol ,214317,bisoprolol / hydrochlorothiazide,MIN
antihypertensive,Beta Blockers,bisoprolol ,142146,bisoprolol fumarate,PIN
antihypertensive,Beta Blockers,bisoprolol ,854907,bisoprolol fumarate 5 MG Oral Tablet [Zebeta],SBD
antihypertensive,Beta Blockers,bisoprolol ,854910,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD
antihypertensive,Beta Blockers,bisoprolol ,854918,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD
antihypertensive,Beta Blockers,bisoprolol ,854921,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD
antihypertensive,Beta Blockers,bisoprolol ,854906,bisoprolol fumarate 5 MG [Zebeta],SBDC
antihypertensive,Beta Blockers,bisoprolol ,854909,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC
antihypertensive,Beta Blockers,bisoprolol ,854917,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC
antihypertensive,Beta Blockers,bisoprolol ,854920,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC
antihypertensive,Beta Blockers,bisoprolol ,368134,bisoprolol Oral Tablet [Zebeta],SBDF
antihypertensive,Beta Blockers,bisoprolol ,745976,bisoprolol / hydrochlorothiazide Oral Tablet [Ziac],SBDF
antihypertensive,Beta Blockers,bisoprolol ,1187056,Zebeta Oral Product,SBDG
antihypertensive,Beta Blockers,bisoprolol ,1187057,Zebeta Pill,SBDG
antihypertensive,Beta Blockers,bisoprolol ,1187449,Ziac Pill,SBDG
antihypertensive,Beta Blockers,bisoprolol ,1187450,Ziac Oral Product,SBDG
antihypertensive,Beta Blockers,bisoprolol ,854901,bisoprolol fumarate 10 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,854905,bisoprolol fumarate 5 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,854908,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,854916,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,854919,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,865154,bisoprolol fumarate 1.25 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,865155,bisoprolol fumarate 2.5 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,865157,bisoprolol fumarate 3.75 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,865159,bisoprolol fumarate 7.5 MG Oral Tablet,SCD
antihypertensive,Beta Blockers,bisoprolol ,854900,bisoprolol fumarate 10 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,854904,bisoprolol fumarate 5 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,854915,bisoprolol fumarate 2.5 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,865153,bisoprolol fumarate 1.25 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,865156,bisoprolol fumarate 3.75 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,865158,bisoprolol fumarate 7.5 MG,SCDC
antihypertensive,Beta Blockers,bisoprolol ,371103,bisoprolol / hydrochlorothiazide Oral Tablet,SCDF
antihypertensive,Beta Blockers,bisoprolol ,371104,bisoprolol Oral Tablet,SCDF
antihypertensive,Beta Blockers,bisoprolol ,1154704,bisoprolol / hydrochlorothiazide Oral Product,SCDG
antihypertensive,Beta Blockers,bisoprolol ,1154705,bisoprolol / hydrochlorothiazide Pill,SCDG
antihypertensive,Beta Blockers,bisoprolol ,1154706,bisoprolol Oral Product,SCDG
antihypertensive,Beta Blockers,bisoprolol ,1154707,bisoprolol Pill,SCDG
antihypertensive,Beta Blockers,metoprolol ,6918,metoprolol,IN
antihypertensive,Beta Blockers,metoprolol ,1007340,chlorthalidone / metoprolol,MIN
antihypertensive,Beta Blockers,metoprolol ,1007489,felodipine / metoprolol,MIN
antihypertensive,Beta Blockers,metoprolol ,1008463,metoprolol / nifedipine,MIN
antihypertensive,Beta Blockers,metoprolol ,1009139,hydralazine / hydrochlorothiazide / metoprolol,MIN
antihypertensive,Beta Blockers,metoprolol ,214621,hydrochlorothiazide / metoprolol,MIN
antihypertensive,Beta Blockers,metoprolol ,102313,metoprolol fumarate,PIN
antihypertensive,Beta Blockers,metoprolol ,203191,metoprolol tartrate,PIN
antihypertensive,Beta Blockers,metoprolol ,221124,metoprolol succinate,PIN
antihypertensive,Beta Blockers,metoprolol ,2047766,24 HR metoprolol succinate 100 MG Extended Release Oral Capsule [Kapspargo],SBD
antihypertensive,Beta Blockers,metoprolol ,2047769,24 HR metoprolol succinate 200 MG Extended Release Oral Capsule [Kapspargo],SBD
antihypertensive,Beta Blockers,metoprolol ,2047772,24 HR metoprolol succinate 25 MG Extended Release Oral Capsule [Kapspargo],SBD
antihypertensive,Beta Blockers,metoprolol ,2047775,24 HR metoprolol succinate 50 MG Extended Release Oral Capsule [Kapspargo],SBD
antihypertensive,Beta Blockers,metoprolol ,866414,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet [Toprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866421,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet [Toprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866429,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet [Toprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866438,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet [Toprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866455,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 100 MG Extended Release Oral Tablet [Dutoprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866464,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 25 MG Extended Release Oral Tablet [Dutoprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866475,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 50 MG Extended Release Oral Tablet [Dutoprol],SBD
antihypertensive,Beta Blockers,metoprolol ,866498,hydrochlorothiazide 25 MG / metoprolol tartrate 100 MG Oral Tablet [Lopressor HCT],SBD
antihypertensive,Beta Blockers,metoprolol ,866502,hydrochlorothiazide 25 MG / metoprolol tartrate 50 MG Oral Tablet [Lopressor HCT],SBD
antihypertensive,Beta Blockers,metoprolol ,866506,hydrochlorothiazide 50 MG / metoprolol tartrate 100 MG Oral Tablet [Lopressor HCT],SBD
antihypertensive,Beta Blockers,metoprolol ,866513,metoprolol tartrate 100 MG Oral Tablet [Lopressor],SBD
